objectid,length,type,type_id,hsa_code,nhsa_code,ndar_code,hgu_code,stream_nam,trib_nam,quadrangle,comment,st_lengthshape
6213,866.49376,PERENNIAL,1,2-1-25,21025000,21025061,1,Kalihiwai R,Kalihiwai R,Hanalei,,865.913442454004
6214,1076.74673,PERENNIAL,1,2-2-04,22004000,22004066,2,Kapaa,Maiakii,Anahola,,1076.34867634129
6215,1055.73849,PERENNIAL,1,2-1-15,21015000,21015097,1,Lumahai R,Lumahai R,Hanalei,,1055.22239452346
6216,420.26256,PERENNIAL,1,2-4-04,24004000,24004324,4,Waimea R,Mohihi,Haena,,420.163894926398
6217,442.34441,PERENNIAL,1,2-2-04,22004000,22004062,2,Kapaa,Maiakii,Anahola,,442.001834105558
6218,206.81004,PERENNIAL,1,2-1-14,21014000,21014177,1,Wainiha R,Wainiha R,Hanalei,,206.774391245663
6219,1247.81948,PERENNIAL,1,2-1-19,21019000,21019080,1,Hanalei R,Hanalei R,Hanalei,,1247.37855273143
6220,503.63294,PERENNIAL,1,2-4-04,24004000,24004350,4,Waimea R,Poomau,Haena,,503.546081462773
6221,546.32489,PERENNIAL,1,2-4-04,24004000,24004337,4,Waimea R,Mohihi,Haena,,546.224563684649
6222,44.11929,PERENNIAL,1,2-4-04,24004000,24004335,4,Waimea R,Mohihi,Haena,,44.1063165088494
6223,540.75206,PERENNIAL,1,2-1-14,21014000,21014172,1,Wainiha R,Wainiha R,Hanalei,,540.615724008809
6224,761.69816,PERENNIAL,1,2-4-04,24004000,24004332,4,Waimea R,Mohihi,Haena,,761.570845372361
6225,4105.78355,PERENNIAL,1,2-1-19,21019000,21019056,1,Hanalei R,Kaapahu,Hanalei,,4104.45460833212
6226,953.38078,PERENNIAL,1,2-1-14,21014000,21014168,1,Wainiha R,Wainiha R,Haena,,952.949055289763
6227,38.20598,PERENNIAL,1,2-1-19,21019000,21019085,1,Hanalei R,Hanalei R,Hanalei,,38.1845287688012
6228,1836.06319,PERENNIAL,1,2-2-04,22004000,22004028,2,Kapaa,Makaleha,Kapaa,,1835.51113922667
6229,794.03134,PERENNIAL,1,2-1-19,21019000,21019084,1,Hanalei R,Hanalei R,Hanalei,,793.97904216382
6230,488.09977,PERENNIAL,1,2-1-15,21015000,21015110,1,Lumahai R,Lumahai R,Hanalei,,488.04658640389
6231,2358.96431,PERENNIAL,1,2-2-04,22004000,22004049,2,Kapaa,Kealia,Anahola,,2357.72482545443
6232,805.92271,PERENNIAL,1,2-2-04,22004000,22004064,2,Kapaa,Maiakii,Anahola,,805.470211250826
6233,1041.81031,PERENNIAL,1,2-1-15,21015000,21015121,1,Lumahai R,Lumahai R,Waialeale,,1041.50162942031
6234,1233.92349,PERENNIAL,1,2-1-15,21015000,21015123,1,Lumahai R,Lumahai R,Waialeale,,1233.75487603629
6235,32.67216,PERENNIAL,1,2-1-15,21015000,21015122,1,Lumahai R,Lumahai R,Waialeale,,32.67428396975
6236,972.77639,PERENNIAL,1,2-4-04,24004000,24004321,4,Waimea R,Mohihi,Haena,,972.816672505884
6237,1613.73184,PERENNIAL,1,2-4-04,24004000,24004342,4,Waimea R,Mohihi,Haena,,1613.4904239797
6238,246.24385,PERENNIAL,1,2-4-04,24004000,24004333,4,Waimea R,Mohihi,Haena,,246.178353379102
6239,156.2368,PERENNIAL,1,2-1-14,21014000,21014180,1,Wainiha R,Wainiha R,Hanalei,,156.209191614827
6240,1001.74488,PERENNIAL,1,2-1-14,21014000,21014181,1,Wainiha R,Wainiha R,Hanalei,,1001.30311390203
6241,76.82022,PERENNIAL,1,2-1-15,21015000,21015118,1,Lumahai R,Lumahai R,Waialeale,,76.8028481492579
6242,417.4708,PERENNIAL,1,2-4-04,24004000,24004333,4,Waimea R,Mohihi,Haena,,417.377964780889
6243,161.73561,PERENNIAL,1,2-1-15,21015000,21015120,1,Lumahai R,Lumahai R,Waialeale,,161.718695288255
6244,1408.80927,PERENNIAL,1,2-1-19,21019000,21019079,1,Hanalei R,Kaiwa,Hanalei,,1408.49896700108
6245,104.19838,PERENNIAL,1,2-4-04,24004000,24004324,4,Waimea R,Mohihi,Haena,,104.166640612692
6246,120.23466,PERENNIAL,1,2-1-19,21019000,21019085,1,Hanalei R,Hanalei R,Hanalei,,120.159274415771
6247,1067.02201,PERENNIAL,1,2-1-15,21015000,21015099,1,Lumahai R,Lumahai R,Hanalei,,1066.48929168578
6248,201.3465,PERENNIAL,1,2-1-14,21014000,21014173,1,Wainiha R,Wainiha R,Hanalei,,201.2620708742
6249,105.176,PERENNIAL,1,2-2-04,22004000,22004045,2,Kapaa,Mimino,Anahola,,105.113238152042
6250,1206.43857,PERENNIAL,1,2-4-04,24004000,24004331,4,Waimea R,Mohihi,Haena,,1206.22536216843
6251,188.70753,PERENNIAL,1,2-2-04,22004000,22004045,2,Kapaa,Mimino,Anahola,,188.654908258086
6252,325.97515,PERENNIAL,1,2-4-04,24004000,24004338,4,Waimea R,Mohihi,Haena,,325.859197111021
6253,323.14928,PERENNIAL,1,2-2-04,22004000,22004043,2,Kapaa,Mimino,Anahola,,323.084745961822
6254,352.27799,PERENNIAL,1,2-1-14,21014000,21014174,1,Wainiha R,Wainiha R,Hanalei,,352.199157920391
6255,625.00809,PERENNIAL,1,2-4-04,24004000,24004326,4,Waimea R,Mohihi,Haena,,624.895508163572
6256,52.28461,PERENNIAL,1,2-4-04,24004000,24004327,4,Waimea R,Mohihi,Haena,,52.2820843926373
6257,0.19488,PERENNIAL,1,2-4-04,24004000,24004327,4,Waimea R,Mohihi,Haena,,0.194770223956311
6258,324.82118,PERENNIAL,1,2-1-14,21014000,21014179,1,Wainiha R,Wainiha R,Hanalei,,324.688864357288
6259,0.87254,PERENNIAL,1,2-1-14,21014000,21014179,1,Wainiha R,Wainiha R,Hanalei,,0.872108071679036
6260,522.54206,PERENNIAL,1,2-4-04,24004000,24004320,4,Waimea R,Poomau,Haena,,522.496376966106
6261,492.51623,PERENNIAL,1,2-4-04,24004000,24004257,4,Waimea R,Koaie,Waimea Canyon,,492.419531794687
6262,344.4411,PERENNIAL,1,2-1-15,21015000,21015124,1,Lumahai R,Lumahai R,Waialeale,,344.442918230305
6263,1109.25353,PERENNIAL,1,2-4-04,24004000,24004319,4,Waimea R,Poomau,Haena,,1109.22274986095
6264,591.37896,PERENNIAL,1,2-4-04,24004000,24004323,4,Waimea R,Mohihi,Haena,,591.343754994116
6265,1037.06669,PERENNIAL,1,2-1-19,21019000,21019083,1,Hanalei R,Hanalei R,Hanalei,,1036.75803852754
6266,1265.68917,PERENNIAL,1,2-2-04,22004000,22004027,2,Kapaa,Makaleha,Kapaa,,1265.35923090249
6267,898.28032,PERENNIAL,1,2-1-14,21014000,21014183,1,Wainiha R,Wainiha R,Hanalei,,897.997052542759
6268,239.58842,PERENNIAL,1,2-1-14,21014000,21014182,1,Wainiha R,Wainiha R,Hanalei,,239.579866592067
6269,914.1983,PERENNIAL,1,2-1-19,21019000,21019076,1,Hanalei R,Kaiwa,Hanalei,,913.897736422141
6270,58.86958,PERENNIAL,1,2-1-15,21015000,21015126,1,Lumahai R,Lumahai R,Waialeale,,58.857051559264
6271,251.0921,PERENNIAL,1,2-1-15,21015000,21015111,1,Lumahai R,Lumahai R,Waialeale,,250.946027628656
6272,440.52651,PERENNIAL,1,2-4-04,24004000,24004325,4,Waimea R,Mohihi,Haena,,440.495083016922
6273,1869.09941,PERENNIAL,1,2-2-04,22004000,22004047,2,Kapaa,Mimino,Anahola,,1868.41748688982
6274,2097.7764,PERENNIAL,1,2-4-04,24004000,24004327,4,Waimea R,Mohihi,Haena,,2097.50008070447
6275,1113.41782,PERENNIAL,1,2-4-04,24004000,24004291,4,Waimea R,Nawaimaka,Makaha Point,,1113.34680254485
6276,361.65008,PERENNIAL,1,2-4-04,24004000,24004290,4,Waimea R,Nawaimaka,Makaha Point,,361.638842548135
6277,381.99672,PERENNIAL,1,2-4-04,24004000,24004336,4,Waimea R,Mohihi,Haena,,381.91729991164
6278,438.32079,PERENNIAL,1,2-4-04,24004000,24004255,4,Waimea R,Koaie,Waimea Canyon,,438.221128827295
6279,1793.91109,PERENNIAL,1,2-2-04,22004000,22004041,2,Kapaa,Mimino,Anahola,,1793.40126920761
6280,52.01348,PERENNIAL,1,2-1-15,21015000,21015128,1,Lumahai R,Lumahai R,Waialeale,,52.0020211285445
6281,10.78641,PERENNIAL,1,2-1-15,21015000,21015130,1,Lumahai R,Lumahai R,Waialeale,,10.7847008434187
6282,1218.71254,PERENNIAL,1,2-1-19,21019000,21019078,1,Hanalei R,Kaiwa,Hanalei,,1218.41597682883
6283,368.57165,PERENNIAL,1,2-4-04,24004000,24004256,4,Waimea R,Koaie,Waimea Canyon,,368.521168105493
6284,2046.94163,PERENNIAL,1,2-1-25,21025000,21025062,1,Kalihiwai R,Kalihiwai R,Hanalei,,2046.08570438487
6285,5917.42129,PERENNIAL,1,2-2-04,22004000,22004048,2,Kapaa,Kealia,Anahola,,5914.72233781864
6286,142.8021,PERENNIAL,1,2-1-15,21015000,21015112,1,Lumahai R,Lumahai R,Waialeale,,142.730047018891
6287,753.27084,PERENNIAL,1,2-2-04,22004000,22004011,2,Kapaa,Kapaa,Kapaa,,753.059294128715
6288,739.90311,PERENNIAL,1,2-1-19,21019000,21019086,1,Hanalei R,Kaapoko,Hanalei,,739.715482488677
6289,727.89381,PERENNIAL,1,2-1-15,21015000,21015129,1,Lumahai R,Lumahai R,Waialeale,,727.926556412982
6290,829.08936,PERENNIAL,1,2-1-15,21015000,21015109,1,Lumahai R,Lumahai R,Hanalei,,828.73895202025
6291,1120.77678,PERENNIAL,1,2-2-04,22004000,22004039,2,Kapaa,Mimino,Kapaa,,1120.36918646788
6292,213.34267,PERENNIAL,1,2-1-15,21015000,21015132,1,Lumahai R,Lumahai R,Waialeale,,213.318960803752
6293,389.27043,PERENNIAL,1,2-2-04,22004000,22004046,2,Kapaa,Mimino,Anahola,,388.87889348735
6294,1997.37655,PERENNIAL,1,2-1-19,21019000,21019087,1,Hanalei R,Kaapoko,Hanalei,,1997.29154537536
6295,556.98675,PERENNIAL,1,2-4-04,24004000,24004313,4,Waimea R,Poomau,Waimea Canyon,,556.99429543409
6296,72.83718,PERENNIAL,1,2-1-15,21015000,21015136,1,Lumahai R,Lumahai R,Waialeale,,72.8325498997319
6297,1357.59902,PERENNIAL,1,2-1-19,21019000,21019108,1,Hanalei R,Waipunaea,Waialeale,,1357.410300913
6298,25.63448,PERENNIAL,1,2-4-04,24004000,24004313,4,Waimea R,Poomau,Waimea Canyon,,25.6311425766825
6299,300.51556,PERENNIAL,1,2-4-04,24004000,24004318,4,Waimea R,Poomau,Waimea Canyon,,300.458256239294
6300,509.07073,PERENNIAL,1,2-2-04,22004000,22004044,2,Kapaa,Mimino,Anahola,,508.631841862477
6301,265.9947,PERENNIAL,1,2-1-15,21015000,21015115,1,Lumahai R,Lumahai R,Waialeale,,265.848686914709
6302,576.17736,PERENNIAL,1,2-4-04,24004000,24004322,4,Waimea R,Mohihi,Haena,,576.135516997147
6303,464.14189,PERENNIAL,1,2-1-15,21015000,21015137,1,Lumahai R,Lumahai R,Waialeale,,464.155557231084
6304,1168.42141,PERENNIAL,1,2-4-04,24004000,24004315,4,Waimea R,Poomau,Waimea Canyon,,1168.41680438836
6305,105.48724,PERENNIAL,1,2-1-15,21015000,21015133,1,Lumahai R,Lumahai R,Waialeale,,105.440502461991
6306,917.46224,PERENNIAL,1,2-1-14,21014000,21014178,1,Wainiha R,Wainiha R,Hanalei,,917.196496578688
6307,394.9561,PERENNIAL,1,2-4-04,24004000,24004316,4,Waimea R,Poomau,Waimea Canyon,,394.948255835828
6308,683.33084,PERENNIAL,1,2-1-19,21019000,21019105,1,Hanalei R,Hanalei R,Waialeale,,683.105649061893
6309,422.373,PERENNIAL,1,2-1-14,21014000,21014184,1,Wainiha R,Wainiha R,Waialeale,,422.182968303564
6310,274.59722,PERENNIAL,1,2-1-19,21019000,21019088,1,Hanalei R,Kaapoko,Waialeale,,274.419097165721
6311,554.5422,PERENNIAL,1,2-2-04,22004000,22004042,2,Kapaa,Mimino,Anahola,,554.013740114324
6312,881.1373,PERENNIAL,1,2-1-19,21019000,21019106,1,Hanalei R,Waipunaea,Waialeale,,880.887048224547
6313,816.13587,PERENNIAL,1,2-1-19,21019000,21019090,1,Hanalei R,Kaapoko,Waialeale,,816.098657571285
6314,196.42965,PERENNIAL,1,2-1-14,21014000,21014188,1,Wainiha R,Wainiha R,Waialeale,,196.422625269415
6315,964.83188,PERENNIAL,1,2-1-19,21019000,21019091,1,Hanalei R,Kaapoko,Waialeale,,964.770785945543
6316,4249.50078,PERENNIAL,1,2-5-13,25013000,25013003,5,Kauhao,Kauhao,Makaha Point,,4249.71146457958
6317,715.42031,PERENNIAL,1,2-1-14,21014000,21014190,1,Wainiha R,Wainiha R,Waialeale,,715.027212987894
6318,541.35861,PERENNIAL,1,2-1-14,21014000,21014189,1,Wainiha R,Wainiha R,Waialeale,,541.356912921603
6319,1630.97236,PERENNIAL,1,2-2-04,22004000,22004040,2,Kapaa,Mimino,Anahola,,1630.42976858095
6320,813.00829,PERENNIAL,1,2-4-04,24004000,24004251,4,Waimea R,Koaie,Waimea Canyon,,812.828782329206
6321,674.79476,PERENNIAL,1,2-1-19,21019000,21019089,1,Hanalei R,Kaapoko,Waialeale,,674.661476529178
6322,465.77855,PERENNIAL,1,2-1-15,21015000,21015113,1,Lumahai R,Lumahai R,Waialeale,,465.570753111929
6323,681.36952,PERENNIAL,1,2-1-14,21014000,21014192,1,Wainiha R,Wainiha R,Waialeale,,681.04994967522
6324,313.82411,PERENNIAL,1,2-1-14,21014000,21014191,1,Wainiha R,Wainiha R,Waialeale,,313.839818507678
6325,469.1221,PERENNIAL,1,2-1-15,21015000,21015138,1,Lumahai R,Lumahai R,Waialeale,,469.116068169032
6326,1424.79374,PERENNIAL,1,2-4-04,24004000,24004317,4,Waimea R,Poomau,Waimea Canyon,,1424.75951980109
6327,719.53075,PERENNIAL,1,2-1-14,21014000,21014179,1,Wainiha R,Wainiha R,Hanalei,,719.224343100848
6328,475.75347,PERENNIAL,1,2-1-15,21015000,21015114,1,Lumahai R,Lumahai R,Waialeale,,475.481259353054
6329,315.27929,PERENNIAL,1,2-1-15,21015000,21015116,1,Lumahai R,Lumahai R,Waialeale,,315.097062109277
6330,784.56563,PERENNIAL,1,2-1-15,21015000,21015119,1,Lumahai R,Lumahai R,Waialeale,,784.216136764362
6331,1914.66136,PERENNIAL,1,2-4-04,24004000,24004254,4,Waimea R,Koaie,Waimea Canyon,,1914.32700458672
6332,216.99772,PERENNIAL,1,2-1-14,21014000,21014187,1,Wainiha R,Wainiha R,Waialeale,,216.977287959637
6333,424.17567,PERENNIAL,1,2-1-14,21014000,21014185,1,Wainiha R,Wainiha R,Waialeale,,424.047170559974
6334,402.00694,PERENNIAL,1,2-4-04,24004000,24004250,4,Waimea R,Koaie,Waimea Canyon,,401.93615135406
6335,413.55741,PERENNIAL,1,2-1-15,21015000,21015117,1,Lumahai R,Lumahai R,Waialeale,,413.395017770766
6336,535.34297,PERENNIAL,1,2-1-15,21015000,21015134,1,Lumahai R,Lumahai R,Waialeale,,535.271310959378
6337,1269.90243,PERENNIAL,1,2-2-04,22004000,22004026,2,Kapaa,Makaleha,Kapaa,,1269.18533161477
6338,1356.62135,PERENNIAL,1,2-2-04,22004000,22004025,2,Kapaa,Makaleha,Kapaa,,1356.54467395457
6339,3974.18714,PERENNIAL,1,2-2-02,22002000,22002001,2,Kumukumu,,Anahola,,3973.37984260032
6340,526.20738,PERENNIAL,1,2-4-04,24004000,24004288,4,Waimea R,Waiahulu,Makaha Point,,526.189111763143
6341,795.31093,PERENNIAL,1,2-4-04,24004000,24004289,4,Waimea R,Nawaimaka,Makaha Point,,795.285212267855
6342,43.67711,PERENNIAL,1,2-4-04,24004000,24004287,4,Waimea R,Waiahulu,Makaha Point,,43.6775488467033
6343,1779.46245,PERENNIAL,1,2-4-04,24004000,24004292,4,Waimea R,Halemanu,Makaha Point,,1779.42404544822
6344,1063.38027,PERENNIAL,1,2-2-08,22008000,22008102,2,Wailua R,Kawi,Waialeale,,1062.53439934756
6345,323.5431,PERENNIAL,1,2-4-04,24004000,24004260,4,Waimea R,Koaie,Waimea Canyon,,323.452103978658
6346,1603.2263,PERENNIAL,1,2-4-04,24004000,24004258,4,Waimea R,Koaie,Waimea Canyon,,1602.8997557993
6347,1239.55824,PERENNIAL,1,2-2-08,22008000,22008101,2,Wailua R,Uhau Iole,Waialaeale,,1239.2040638028
6348,799.16971,PERENNIAL,1,2-2-08,22008000,22008100,2,Wailua R,Uhau Iole,Waialaeale,,798.692773415171
6349,665.19593,PERENNIAL,1,2-4-04,24004000,24004252,4,Waimea R,Koaie,Waimea Canyon,,665.034940100331
6350,565.03235,PERENNIAL,1,2-1-15,21015000,21015135,1,Lumahai R,Lumahai R,Waialeale,,564.777944692875
6351,846.81257,PERENNIAL,1,2-4-04,24004000,24004314,4,Waimea R,Poomau,Waimea Canyon,,846.704005698997
6352,814.55716,PERENNIAL,1,2-4-04,24004000,24004313,4,Waimea R,Poomau,Waimea Canyon,,814.548602024521
6353,588.9455,PERENNIAL,1,2-1-14,21014000,21014198,1,Wainiha R,Wainiha R,Waialeale,,588.760108207092
6354,355.22333,PERENNIAL,1,2-1-14,21014000,21014186,1,Wainiha R,Wainiha R,Waialeale,,355.062600343102
6355,939.2006,PERENNIAL,1,2-1-15,21015000,21015127,1,Lumahai R,Lumahai R,Waialeale,,938.641650062877
6356,1282.34855,PERENNIAL,1,2-2-04,22004000,22004008,2,Kapaa,Kapaa,Kapaa,,1281.86263114386
6357,934.12169,PERENNIAL,1,2-1-15,21015000,21015131,1,Lumahai R,Lumahai R,Waialeale,,933.627520594183
6358,639.96374,PERENNIAL,1,2-2-04,22004000,22004004,2,Kapaa,Kapaa,Kapaa,,639.517631997872
6359,1518.62887,PERENNIAL,1,2-2-04,22004000,22004038,2,Kapaa,Kealia,Kapaa,,1517.83655614428
6360,162.70568,PERENNIAL,1,2-2-04,22004000,22004008,2,Kapaa,Kapaa,Kapaa,,162.725550387429
6361,463.24426,PERENNIAL,1,2-2-04,22004000,22004024,2,Kapaa,Makaleha,Kapaa,,463.11935581295
6362,14.65504,PERENNIAL,1,2-2-04,22004000,22004007,2,Kapaa,Kapaa,Kapaa,,14.6569671358101
6363,1040.61247,PERENNIAL,1,2-1-15,21015000,21015125,1,Lumahai R,Lumahai R,Waialeale,,1039.97529744827
6364,201.08968,PERENNIAL,1,2-1-14,21014000,21014199,1,Wainiha R,Wainiha R,Waialeale,,201.037948424094
6365,1141.26008,PERENNIAL,1,2-2-04,22004000,22004023,2,Kapaa,Makaleha,Kapaa,,1141.21575805737
6366,1992.12638,PERENNIAL,1,2-1-19,21019000,21019107,1,Hanalei R,Waipunaea,Waialeale,,1991.44703760135
6367,483.81552,PERENNIAL,1,2-1-14,21014000,21014203,1,Wainiha R,Wainiha R,Waialeale,,483.817757649794
6368,309.83599,PERENNIAL,1,2-1-14,21014000,21014200,1,Wainiha R,Wainiha R,Waialeale,,309.765368348311
6369,245.24487,PERENNIAL,1,2-1-14,21014000,21014202,1,Wainiha R,Wainiha R,Waialeale,,245.243851472446
6370,1984.2519,PERENNIAL,1,2-4-04,24004000,24004248,4,Waimea R,Koaie,Waimea Canyon,,1984.03726677971
6371,561.34926,PERENNIAL,1,2-2-04,22004000,22004003,2,Kapaa,Kapaa,Kapaa,,561.31177740646
6372,1123.66835,PERENNIAL,1,2-2-04,22004000,22004005,2,Kapaa,Kapaa,Kapaa,,1123.40802384162
6373,1179.84051,PERENNIAL,1,2-1-19,21019000,21019094,1,Hanalei R,Kaapoko,Waialeale,,1179.71041371674
6374,1513.0165,PERENNIAL,1,2-1-19,21019000,21019092,1,Hanalei R,Kaapoko,Waialeale,,1512.34906321639
6375,358.11944,PERENNIAL,1,2-1-14,21014000,21014204,1,Wainiha R,Wainiha R,Waialeale,,357.951342504855
6376,998.35377,PERENNIAL,1,2-2-04,22004000,22004006,2,Kapaa,Kapaa,Kapaa,,997.893544520122
6377,1297.46429,PERENNIAL,1,2-1-19,21019000,21019109,1,Hanalei R,Hanalei R,Waialeale,,1296.80324482354
6378,129.93474,PERENNIAL,1,2-1-19,21019000,21019093,1,Hanalei R,Kaapoko,Waialeale,,129.904185472703
6379,86.77886,PERENNIAL,1,2-1-19,21019000,21019094,1,Hanalei R,Kaapoko,Waialeale,,86.76149152882
6380,2525.50561,PERENNIAL,1,2-2-04,22004000,22004011,2,Kapaa,Kapaa,Kapaa,,2524.9056198265
6381,69.55696,PERENNIAL,1,2-1-19,21019000,21019095,1,Hanalei R,Kaapoko,Waialeale,,69.550757472535
6382,3589.69693,PERENNIAL,1,2-2-04,22004000,22004010,2,Kapaa,Kapaa,Kapaa,,3587.81750695867
6383,304.60056,PERENNIAL,1,2-1-14,21014000,21014201,1,Wainiha R,Wainiha R,Waialeale,,304.520406105033
6384,504.80824,PERENNIAL,1,2-4-04,24004000,24004312,4,Waimea R,Poomau,Waimea Canyon,,504.731519022514
6385,18.33561,PERENNIAL,1,2-4-04,24004000,24004311,4,Waimea R,Awini,Waimea Canyon,,18.3368666344324
6386,149.0578,PERENNIAL,1,2-1-14,21014000,21014208,1,Wainiha R,Wainiha R,Waialeale,,149.024049442667
6387,978.64865,PERENNIAL,1,2-4-04,24004000,24004243,4,Waimea R,Koaie,Waimea Canyon,,978.51744436245
6388,2035.70424,PERENNIAL,1,2-2-04,22004000,22004020,2,Kapaa,Kapahi,Kapaa,,2034.97021025412
6389,1414.36611,PERENNIAL,1,2-1-19,21019000,21019095,1,Hanalei R,Kaapoko,Waialeale,,1414.10012934743
6390,2459.16017,PERENNIAL,1,2-2-04,22004000,22004009,2,Kapaa,Kapaa,Kapaa,,2457.74414036395
6391,2412.1869,PERENNIAL,1,2-4-04,24004000,24004244,4,Waimea R,Koaie,Waimea Canyon,,2412.02600328868
6392,1758.51913,PERENNIAL,1,2-4-04,24004000,24004311,4,Waimea R,Awini,Waimea Canyon,,1758.39509313292
6393,422.0547,PERENNIAL,1,2-1-19,21019000,21019101,1,Hanalei R,Kaapoko,Waialeale,,422.056118440389
6394,430.69754,PERENNIAL,1,2-1-14,21014000,21014205,1,Wainiha R,Wainiha R,Waialeale,,430.620255407202
6395,1678.68529,PERENNIAL,1,2-4-04,24004000,24004261,4,Waimea R,Koaie,Waimea Canyon,,1678.4671644245
6396,1038.47263,PERENNIAL,1,2-4-04,24004000,24004284,4,Waimea R,Waiahulu,Makaha Point,,1038.5284936185
6397,142.10797,PERENNIAL,1,2-1-19,21019000,21019102,1,Hanalei R,Kaapoko,Waialeale,,142.103671958488
6398,147.18894,PERENNIAL,1,2-1-19,21019000,21019104,1,Hanalei R,Kaapoko,Waialeale,,147.188020407036
6399,466.11237,PERENNIAL,1,2-1-19,21019000,21019096,1,Hanalei R,Kaapoko,Waialeale,,465.977004142244
6400,270.05711,PERENNIAL,1,2-1-14,21014000,21014207,1,Wainiha R,Wainiha R,Waialeale,,270.043032048608
6401,2031.65789,PERENNIAL,1,2-1-14,21014000,21014193,1,Wainiha R,Wainiha R,Waialeale,,2031.49076770499
6402,3047.73179,PERENNIAL,1,2-4-04,24004000,24004295,4,Waimea R,Kokee,Haena,,3047.63039548024
6403,822.59236,PERENNIAL,1,2-4-04,24004000,24004286,4,Waimea R,Waiahulu,Makaha Point,,822.601225641877
6404,1109.12144,PERENNIAL,1,2-2-08,22008000,22008099,2,Wailua R,Uhau Iole,Waialaeale,,1108.63195263372
6405,1062.14519,PERENNIAL,1,2-2-08,22008000,22008098,2,Wailua R,Uhau Iole,Waialaeale,,1061.67159686803
6406,24.86977,PERENNIAL,1,2-4-04,24004000,24004285,4,Waimea R,Waiahulu,Makaha Point,,24.869719874798
6407,142.47803,PERENNIAL,1,2-4-04,24004000,24004282,4,Waimea R,Waiahulu,Makaha Point,,142.485781320191
6408,279.76479,PERENNIAL,1,2-2-04,22004000,22004021,2,Kapaa,Kapaa,Kapaa,,279.635271418374
6409,1427.66459,PERENNIAL,1,2-2-04,22004000,22004022,2,Kapaa,Makaleha,Kapaa,,1427.37857584092
6410,201.16787,PERENNIAL,1,2-1-19,21019000,21019103,1,Hanalei R,Kaapoko,Waialeale,,201.099898664066
6411,337.08008,PERENNIAL,1,2-1-14,21014000,21014212,1,Wainiha R,Wainiha R,Waialeale,,337.052795694535
6412,476.15321,PERENNIAL,1,2-1-19,21019000,21019100,1,Hanalei R,Kaapoko,Waialeale,,476.139564507672
6413,186.76595,PERENNIAL,1,2-1-19,21019000,21019098,1,Hanalei R,Kaapoko,Waialeale,,186.768325669176
6414,289.97701,PERENNIAL,1,2-1-14,21014000,21014206,1,Wainiha R,Wainiha R,Waialeale,,289.890528478403
6415,51.96754,PERENNIAL,1,2-2-04,22004000,22004015,2,Kapaa,Kapaa,Kapaa,,51.9455579735386
6416,714.49287,PERENNIAL,1,2-4-04,24004000,24004310,4,Waimea R,Poomau,Waimea Canyon,,714.469225224005
6417,1152.40403,PERENNIAL,1,2-4-04,24004000,24004309,4,Waimea R,Poomau,Waimea Canyon,,1152.34355582072
6418,905.09537,PERENNIAL,1,2-2-04,22004000,22004037,2,Kapaa,Moalepe,Kapaa,,904.483743316468
6419,493.52123,PERENNIAL,1,2-1-19,21019000,21019111,1,Hanalei R,Hanalei R,Waialeale,,493.309727050497
6420,229.03184,PERENNIAL,1,2-2-04,22004000,22004013,2,Kapaa,Kapaa,Kapaa,,229.004212817488
6421,561.94732,PERENNIAL,1,2-2-04,22004000,22004003,2,Kapaa,Kapaa,Kapaa,,561.80827541926
6422,710.63244,PERENNIAL,1,2-1-14,21014000,21014194,1,Wainiha R,Wainiha R,Waialeale,,710.510846512369
6423,1535.56879,PERENNIAL,1,2-2-04,22004000,22004019,2,Kapaa,Kapaa,Kapaa,,1535.36922483534
6424,141.45882,PERENNIAL,1,2-2-04,22004000,22004013,2,Kapaa,Kapaa,Kapaa,,141.436044244617
6425,995.22304,PERENNIAL,1,2-2-04,22004000,22004012,2,Kapaa,Kapaa,Kapaa,,994.723272917108
6426,341.04045,PERENNIAL,1,2-4-04,24004000,24004242,4,Waimea R,Koaie,Waimea Canyon,,340.948818499844
6427,479.88475,PERENNIAL,1,2-2-04,22004000,22004029,2,Kapaa,Moalepe,Kapaa,,479.727050311905
6428,97.91408,PERENNIAL,1,2-2-04,22004000,22004031,2,Kapaa,Moalepe,Kapaa,,97.9146280328814
6429,66.42991,PERENNIAL,1,2-2-04,22004000,22004031,2,Kapaa,Moalepe,Kapaa,,66.4247151180315
6430,1019.03706,PERENNIAL,1,2-4-04,24004000,24004283,4,Waimea R,Waiahulu,Makaha Point,,1019.07067165431
6431,564.81148,PERENNIAL,1,2-1-19,21019000,21019096,1,Hanalei R,Kaapoko,Waialeale,,564.656652785334
6432,1006.35742,PERENNIAL,1,2-2-04,22004000,22004002,2,Kapaa,Kapaa,Kapaa,,1006.12888128854
6433,177.07029,PERENNIAL,1,2-4-04,24004000,24004239,4,Waimea R,Koaie,Waimea Canyon,,177.067588108238
6434,534.04057,PERENNIAL,1,2-1-19,21019000,21019099,1,Hanalei R,Kaapoko,Waialeale,,533.897946757038
6435,3217.39905,PERENNIAL,1,2-4-04,24004000,24004262,4,Waimea R,Koaie,Waimea Canyon,,3216.84381468085
6436,1028.96114,PERENNIAL,1,2-1-19,21019000,21019110,1,Hanalei R,Hanalei R,Waialeale,,1028.76709232554
6437,558.52654,PERENNIAL,1,2-1-19,21019000,21019097,1,Hanalei R,Kaapoko,Waialeale,,558.356513855092
